tokens,vocab_size
38702876,40313
38702878,40314
38702879,40315
38702912,40316
38702913,40317
38703048,40318
38703049,40319
38703050,40320
38703071,40321
38703093,40322
38703094,40323
38703111,40324
38703112,40325
38703114,40326
38703131,40327
38703154,40328
38703156,40329
38703163,40330
38703166,40331
38703390,40332
38703394,40333
38703398,40334
38703402,40335
38703405,40336
38703406,40337
38703411,40338
38703432,40339
38703436,40340
38703438,40341
38703439,40342
38703458,40343
38703459,40344
38703461,40345
38703687,40346
38703688,40347
38703691,40348
38703692,40349
38703694,40350
38703700,40351
38703701,40352
38703703,40353
38703706,40354
38703708,40355
38703711,40356
38703734,40357
38703735,40358
38703737,40359
38703738,40360
38703740,40361
38703744,40362
38703745,40363
38703760,40364
38703762,40365
38703775,40366
38703838,40367
38703839,40368
38703853,40369
38703857,40370
38703905,40371
38703906,40372
38703907,40373
38703909,40374
38703911,40375
38703924,40376
38703966,40377
38703967,40378
38703969,40379
38703978,40380
38704154,40381
38704163,40382
38704168,40383
38704196,40384
38704319,40385
38704320,40386
38704399,40387
38704405,40388
38704455,40389
38704456,40390
38704470,40391
38704487,40392
38704489,40393
38704490,40394
38704514,40395
38704518,40396
38704519,40397
38704529,40398
38704565,40399
38704581,40400
38704594,40401
38704595,40402
38704602,40403
38704603,40404
38704609,40405
38704613,40406
38704623,40407
38704624,40408
38704647,40409
38704668,40410
38704676,40411
38704683,40412
38704684,40413
38704695,40414
38704697,40415
38704705,40416
38704707,40417
38704716,40418
38704731,40419
38704880,40420
38704888,40421
38704898,40422
38704913,40423
38704921,40424
38704923,40425
38704925,40426
38704926,40427
38704990,40428
38705014,40429
38705230,40430
38705233,40431
38705234,40432
38705235,40433
38705236,40434
38705260,40435
38705279,40436
38705336,40437
38705342,40438
38705385,40439
38705387,40440
38705438,40441
38705439,40442
38705493,40443
38705494,40444
38705501,40445
38705502,40446
38705503,40447
38705512,40448
38705591,40449
38705592,40450
38705632,40451
38705636,40452
38705651,40453
38705756,40454
38705765,40455
38705766,40456
38705767,40457
38705768,40458
38705775,40459
38705791,40460
38705794,40461
38705797,40462
38705798,40463
38705799,40464
38705803,40465
38705804,40466
38705809,40467
38705813,40468
38705827,40469
38705841,40470
38705858,40471
38705861,40472
38705865,40473
38705866,40474
38705867,40475
38705868,40476
38705870,40477
38705872,40478
38705877,40479
38705906,40480
38705917,40481
38706009,40482
38706136,40483
38706139,40484
38706142,40485
38706150,40486
38706162,40487
38706164,40488
38706166,40489
38706175,40490
38706176,40491
38706187,40492
38706202,40493
38706212,40494
38706214,40495
38706221,40496
38706225,40497
38706226,40498
38706231,40499
38706232,40500
38706233,40501
38706240,40502
38706242,40503
38706244,40504
38706247,40505
38706258,40506
38706259,40507
38706266,40508
38706287,40509
38706295,40510
38706296,40511
38706298,40512
38706333,40513
38706350,40514
38706375,40515
38706390,40516
38706398,40517
38706447,40518
38706499,40519
38706500,40520
38706510,40521
38706522,40522
38706526,40523
38706527,40524
38706532,40525
38706543,40526
38706549,40527
38706568,40528
38706570,40529
38706573,40530
38706576,40531
38706725,40532
38706737,40533
38706740,40534
38706746,40535
38706747,40536
38706758,40537
38706759,40538
38706760,40539
38706761,40540
38706776,40541
38706800,40542
38706806,40543
38706813,40544
38706822,40545
38706830,40546
38706834,40547
38706846,40548
38706852,40549
38706861,40550
38706865,40551
38706892,40552
38706894,40553
38706895,40554
38706898,40555
38706899,40556
38706923,40557
38706924,40558
38706931,40559
38706973,40560
38706981,40561
38706982,40562
38706983,40563
38706984,40564
38706986,40565
38706997,40566
38707007,40567
38707010,40568
38707014,40569
38707016,40570
38707019,40571
38707022,40572
38707026,40573
38707048,40574
38707068,40575
38707069,40576
38707147,40577
38707150,40578
38707160,40579
38707162,40580
38707178,40581
38707181,40582
38707182,40583
38707184,40584
38707198,40585
38707222,40586
38707228,40587
38707245,40588
38707248,40589
38707249,40590
38707251,40591
38707262,40592
38707264,40593
38707317,40594
38707521,40595
38707538,40596
38707607,40597
38707621,40598
38707622,40599
38707623,40600
38707624,40601
38707634,40602
38707635,40603
38707636,40604
38707640,40605
38708044,40606
38708045,40607
38708058,40608
38708085,40609
38708113,40610
38708117,40611
38708118,40612
38708119,40613
38708232,40614
38708233,40615
38708235,40616
38708259,40617
38708268,40618
38708275,40619
38708277,40620
38708278,40621
38708280,40622
38708282,40623
38708290,40624
38708305,40625
38708310,40626
38708313,40627
38708335,40628
38708367,40629
38708370,40630
38708375,40631
38708376,40632
38708384,40633
38708385,40634
38708413,40635
38708415,40636
38708432,40637
38708441,40638
38708442,40639
38708444,40640
38708450,40641
38708453,40642
38708466,40643
38708467,40644
38708470,40645
38708471,40646
38708484,40647
38708513,40648
38708517,40649
38708585,40650
38708598,40651
38708600,40652
38708614,40653
38708645,40654
38708651,40655
38708653,40656
38708666,40657
38708671,40658
38708672,40659
38708673,40660
38708674,40661
38708751,40662
38708757,40663
38708760,40664
38708763,40665
38708766,40666
38708767,40667
38708846,40668
38708847,40669
38708849,40670
38708869,40671
38708872,40672
38708873,40673
38708882,40674
38708883,40675
38708884,40676
38708894,40677
38708896,40678
38708945,40679
38708955,40680
38708978,40681
38708993,40682
38708995,40683
38708996,40684
38709000,40685
38709001,40686
38709007,40687
38709021,40688
38709022,40689
38709028,40690
38709054,40691
38709071,40692
38709286,40693
38709302,40694
38709304,40695
38709313,40696
38709325,40697
38709365,40698
38709374,40699
38709376,40700
38709377,40701
38709381,40702
38709382,40703
38709385,40704
38709401,40705
38709403,40706
38709404,40707
38709413,40708
38709435,40709
38709441,40710
38709453,40711
38709535,40712
38709541,40713
38709542,40714
38709547,40715
38709550,40716
38709552,40717
38709647,40718
38709715,40719
38709717,40720
38709718,40721
38709724,40722
38709725,40723
38709726,40724
38709734,40725
38709739,40726
38709741,40727
38709748,40728
38709751,40729
38709752,40730
38709753,40731
38709754,40732
38709755,40733
38709757,40734
38709760,40735
38709766,40736
38709772,40737
38709773,40738
38709781,40739
38709863,40740
38709865,40741
38709872,40742
38709877,40743
38709880,40744
38709881,40745
38709882,40746
38709889,40747
38709984,40748
38709991,40749
38710121,40750
38710229,40751
38710243,40752
38710244,40753
38710281,40754
38710282,40755
38710283,40756
38710289,40757
38710293,40758
38710297,40759
38710299,40760
38710353,40761
38710354,40762
38710359,40763
38710360,40764
38710362,40765
38710366,40766
38710376,40767
38710377,40768
38710379,40769
38710380,40770
38710449,40771
38710462,40772
38710476,40773
38710488,40774
38710535,40775
38710536,40776
38710800,40777
38710809,40778
38710813,40779
38710820,40780
38710821,40781
38710830,40782
38710869,40783
38710873,40784
38710874,40785
38710877,40786
38710878,40787
38710885,40788
38710895,40789
38710896,40790
38710918,40791
38710925,40792
38710929,40793
38710938,40794
38710941,40795
38710945,40796
38710961,40797
38710968,40798
38710971,40799
38710974,40800
38710979,40801
38710987,40802
38710988,40803
38711007,40804
38711010,40805
38711011,40806
38711015,40807
38711065,40808
38711074,40809
38711078,40810
38711080,40811
38711108,40812
38711180,40813
38711203,40814
38711212,40815
38711215,40816
38711228,40817
38711235,40818
38711243,40819
38711245,40820
38711260,40821
38711261,40822
38711266,40823
38711268,40824
38711269,40825
38711270,40826
38711297,40827
38711300,40828
38711305,40829
38711306,40830
38711318,40831
38711357,40832
38711359,40833
38711361,40834
38711365,40835
38711369,40836
38711375,40837
38711437,40838
38711438,40839
38711439,40840
38711443,40841
38711444,40842
38711455,40843
38711460,40844
38711468,40845
38711471,40846
38711474,40847
38711497,40848
38711505,40849
38711511,40850
38711521,40851
38711524,40852
38711527,40853
38711560,40854
38711614,40855
38711644,40856
38711647,40857
38711650,40858
38711651,40859
38711654,40860
38711675,40861
38711679,40862
38711680,40863
38711681,40864
38711706,40865
38711707,40866
38711712,40867
38711714,40868
38711715,40869
38711718,40870
38711721,40871
38711726,40872
38711730,40873
38711732,40874
38711734,40875
38711753,40876
38711777,40877
38711783,40878
38711784,40879
38711785,40880
38711786,40881
38711819,40882
38711823,40883
38711863,40884
38711864,40885
38711877,40886
38711923,40887
38712041,40888
38712091,40889
38712151,40890
38712157,40891
38712158,40892
38712159,40893
38712161,40894
38712188,40895
38712201,40896
38712208,40897
38712209,40898
38712214,40899
38712224,40900
38712228,40901
38712229,40902
38712242,40903
38712243,40904
38712248,40905
38712251,40906
38712252,40907
38712255,40908
38712263,40909
38712264,40910
38712270,40911
38712273,40912
38712289,40913
38712326,40914
38712337,40915
38712341,40916
38712350,40917
38712378,40918
38712387,40919
38712391,40920
38712397,40921
38712402,40922
38712424,40923
38712425,40924
38712430,40925
38712508,40926
38712527,40927
38712532,40928
38712539,40929
38712672,40930
38712677,40931
38712679,40932
38712683,40933
38712684,40934
38712747,40935
38712749,40936
38712755,40937
38712758,40938
38712759,40939
38712792,40940
38712797,40941
38712801,40942
38712813,40943
38712825,40944
38712828,40945
38712833,40946
38712834,40947
38712835,40948
38712836,40949
38712838,40950
38712858,40951
38712860,40952
38712869,40953
38712914,40954
38712917,40955
38712927,40956
38712961,40957
38712963,40958
38712966,40959
38712967,40960
38712977,40961
38712982,40962
38712983,40963
38712998,40964
38713000,40965
38713001,40966
38713015,40967
38713017,40968
38713021,40969
38713022,40970
38713035,40971
38713072,40972
38713074,40973
38713078,40974
38713086,40975
38713101,40976
38713130,40977
38713134,40978
38713135,40979
38713136,40980
38713141,40981
38713142,40982
38713164,40983
38713169,40984
38713172,40985
38713174,40986
38713207,40987
38713270,40988
38713275,40989
38713285,40990
38713286,40991
38713287,40992
38713291,40993
38713292,40994
38713354,40995
38713355,40996
38713363,40997
38713365,40998
38713579,40999
38713583,41000
38713713,41001
38713722,41002
38713740,41003
38713741,41004
38713743,41005
38713770,41006
38713772,41007
38713773,41008
38713782,41009
38713804,41010
38713807,41011
38713830,41012
38713832,41013
38713834,41014
38713835,41015
38713836,41016
38713857,41017
38713858,41018
38713859,41019
38713861,41020
38713864,41021
38713877,41022
38713890,41023
38713898,41024
38713915,41025
38713921,41026
38713923,41027
38713941,41028
38713951,41029
38713955,41030
38713956,41031
38714130,41032
38714136,41033
38714138,41034
38714143,41035
38714151,41036
38714166,41037
38714179,41038
38714205,41039
38714215,41040
38714217,41041
38714341,41042
38714360,41043
38714361,41044
38714395,41045
38714426,41046
38714427,41047
38714428,41048
38714777,41049
38714874,41050
38714880,41051
38714899,41052
38714921,41053
38714922,41054
38714925,41055
38714932,41056
38714934,41057
38714936,41058
38714940,41059
38714943,41060
38714951,41061
38714961,41062
38714964,41063
38714977,41064
38714980,41065
38714988,41066
38714989,41067
38714991,41068
38714992,41069
38715038,41070
38715039,41071
38715040,41072
38715045,41073
38715046,41074
38715048,41075
38715055,41076
38715072,41077
38715073,41078
38715086,41079
38715097,41080
38715103,41081
38715108,41082
38715116,41083
38715123,41084
38715126,41085
38715127,41086
38715130,41087
38715134,41088
38715136,41089
38715144,41090
38715148,41091
38715151,41092
38715161,41093
38715162,41094
38715165,41095
38715212,41096
38715214,41097
38715236,41098
38715247,41099
38715248,41100
38715251,41101
38715271,41102
38715280,41103
38715293,41104
38715296,41105
38715304,41106
38715305,41107
38715308,41108
38715311,41109
38715361,41110
38715362,41111
38715420,41112
38715430,41113
38715435,41114
38715439,41115
38715445,41116
38715448,41117
38715452,41118
38715455,41119
38715469,41120
38715471,41121
38715495,41122
38715502,41123
38715525,41124
38715532,41125
38715534,41126
38715542,41127
38715545,41128
38715546,41129
38715547,41130
38715549,41131
38715554,41132
38715557,41133
38715569,41134
38715578,41135
38715583,41136
38715585,41137
38715588,41138
38715589,41139
38715590,41140
38715591,41141
38715593,41142
38715598,41143
38715601,41144
38715612,41145
38715617,41146
38715642,41147
38715658,41148
38715664,41149
38715667,41150
38715818,41151
38715825,41152
38715832,41153
38715855,41154
38715857,41155
38715865,41156
38715986,41157
38715990,41158
38715998,41159
38716004,41160
38716006,41161
38716009,41162
38716211,41163
38716213,41164
38716263,41165
38716269,41166
38716276,41167
38716278,41168
38716282,41169
38716284,41170
38716287,41171
38716289,41172
38716291,41173
38716293,41174
38716295,41175
38716313,41176
38716315,41177
38716318,41178
38716324,41179
38716325,41180
38716363,41181
38716373,41182
38716375,41183
38716384,41184
38716386,41185
38716396,41186
38716398,41187
38716406,41188
38716410,41189
38716412,41190
38716416,41191
38716418,41192
38716424,41193
38716426,41194
38716437,41195
38716440,41196
38716442,41197
38716453,41198
38716455,41199
38716458,41200
38716459,41201
38716583,41202
38716584,41203
38716587,41204
38716606,41205
38716631,41206
38716633,41207
38716634,41208
38716635,41209
38716641,41210
38716645,41211
38716651,41212
38716672,41213
38716674,41214
38716677,41215
38716678,41216
38716680,41217
38716681,41218
38716682,41219
38716683,41220
38716684,41221
38716685,41222
38716733,41223
38716761,41224
38716781,41225
38716784,41226
38716787,41227
38716788,41228
38716789,41229
38716805,41230
38716807,41231
38716809,41232
38716810,41233
38716811,41234
38716816,41235
38716828,41236
38716848,41237
38716849,41238
38716876,41239
38716888,41240
38716893,41241
38716894,41242
38716897,41243
38716898,41244
38716988,41245
38716991,41246
38716992,41247
38717026,41248
38717061,41249
38717062,41250
38717063,41251
38717064,41252
38717066,41253
38717070,41254
38717071,41255
38717075,41256
38717076,41257
38717077,41258
38717081,41259
38717082,41260
38717088,41261
38717105,41262
38717109,41263
38717112,41264
38717148,41265
38717155,41266
38717189,41267
38717203,41268
38717211,41269
38717218,41270
38717233,41271
38717240,41272
38717263,41273
38717269,41274
38717279,41275
38717281,41276
38717302,41277
38717305,41278
38717327,41279
38717350,41280
38717365,41281
38717366,41282
38717367,41283
38717371,41284
38717381,41285
38717382,41286
38717384,41287
38717390,41288
38717392,41289
38717393,41290
38717686,41291
38717689,41292
38717702,41293
38717703,41294
38717704,41295
38717705,41296
38717708,41297
38717709,41298
38717743,41299
38717779,41300
38717780,41301
38717782,41302
38717800,41303
38717808,41304
38717809,41305
38717811,41306
38717818,41307
38717825,41308
38717832,41309
38717834,41310
38717836,41311
38717839,41312
38717841,41313
38717854,41314
